,Time block,Operation,Terminal,Delay
2693,15,Arrival,2,-16.0
2694,15,Arrival,1,0.0
2695,15,Arrival,1,-11.0
2696,15,Arrival,1,5.0
2697,15,Arrival,1,23.0
2698,15,Arrival,1,32.0
2699,15,Arrival,1,37.0
2700,15,Arrival,2,2.0
2701,15,Arrival,2,81.0
2702,15,Arrival,1,6.0
2703,15,Arrival,1,-14.0
2704,15,Arrival,1,1.0
2705,15,Arrival,1,3.0
2706,15,Arrival,2,-6.0
2707,15,Arrival,2,-13.0
2708,16,Arrival,1,1.0
2709,16,Arrival,2,-25.0
2710,16,Arrival,2,104.0
2711,16,Arrival,2,-11.0
2712,16,Arrival,1,-13.0
2713,16,Arrival,1,-13.0
2714,16,Arrival,1,-6.0
2715,16,Arrival,2,-1.0
2716,16,Arrival,2,27.0
2717,16,Arrival,1,48.0
2718,16,Arrival,1,16.0
2719,16,Arrival,2,2.0
2720,16,Arrival,1,-9.0
2721,16,Arrival,1,3.0
2722,16,Arrival,2,72.0
2723,16,Arrival,1,-20.0
2724,16,Arrival,1,2.0
2725,16,Arrival,1,15.0
2726,17,Arrival,2,-5.0
2727,17,Arrival,1,73.0
2728,17,Arrival,1,20.0
2729,17,Arrival,1,-8.0
2730,17,Arrival,1,-13.0
2731,17,Arrival,1,40.0
2732,17,Arrival,1,-8.0
2733,17,Arrival,1,-3.0
2734,17,Arrival,2,48.0
2735,17,Arrival,1,20.0
2736,17,Arrival,2,18.0
2737,17,Arrival,2,-12.0
2738,17,Arrival,2,37.0
2739,17,Arrival,1,-1.0
2740,17,Arrival,1,180.0
2741,17,Arrival,1,-1.0
2742,17,Arrival,1,37.0
2743,17,Arrival,1,10.0
2744,17,Arrival,1,9.0
2745,17,Arrival,1,22.0
2746,17,Arrival,1,42.0
2747,17,Arrival,1,-6.0
2748,17,Arrival,2,-13.0
2749,17,Arrival,1,-5.0
2750,18,Arrival,1,8.0
2751,18,Arrival,1,-3.0
2752,18,Arrival,1,10.0
2753,18,Arrival,1,8.0
2754,18,Arrival,2,7.0
2755,18,Arrival,2,127.0
2756,18,Arrival,1,83.0
2757,18,Arrival,1,-7.0
2758,18,Arrival,2,-11.0
2759,18,Arrival,2,39.0
2760,18,Arrival,1,11.0
2761,18,Arrival,1,2.0
2762,18,Arrival,2,-11.0
2763,18,Arrival,2,42.0
2764,18,Arrival,1,13.0
2765,18,Arrival,1,33.0
2766,18,Arrival,1,2.0
2767,18,Arrival,1,11.0
2768,18,Arrival,1,17.0
2769,19,Arrival,1,-26.0
2770,19,Arrival,1,5.0
2771,19,Arrival,1,11.0
2772,19,Arrival,2,16.0
2773,19,Arrival,2,28.0
2774,19,Arrival,1,-19.0
2775,19,Arrival,2,-16.0
2776,19,Arrival,1,4.0
2777,19,Arrival,2,37.0
2778,19,Arrival,1,45.0
2779,19,Arrival,1,27.0
2780,19,Arrival,2,2.0
2781,19,Arrival,2,22.0
2782,19,Arrival,2,36.0
2783,19,Arrival,2,112.0
2784,19,Arrival,1,-9.0
2785,19,Arrival,1,0.0
2786,19,Arrival,1,-8.0
2787,19,Arrival,1,21.0
2788,19,Arrival,2,64.0
2789,19,Arrival,1,-11.0
2790,19,Arrival,1,0.0
2791,19,Arrival,1,104.0
2792,19,Arrival,1,-2.0
2793,19,Arrival,1,15.0
2794,19,Arrival,1,79.0
2795,19,Arrival,2,-25.0
2796,19,Arrival,2,-21.0
2797,20,Arrival,1,-11.0
2798,20,Arrival,2,8.0
2799,20,Arrival,1,75.0
2800,20,Arrival,1,9.0
2801,20,Arrival,1,49.0
2802,20,Arrival,1,7.0
2803,20,Arrival,2,-14.0
2804,20,Arrival,1,28.0
2805,20,Arrival,1,-4.0
2806,20,Arrival,1,3.0
2807,20,Arrival,1,-4.0
2808,20,Arrival,1,5.0
2809,20,Arrival,1,32.0
2810,20,Arrival,1,-6.0
2811,20,Arrival,2,-17.0
2812,20,Arrival,1,-18.0
2813,20,Arrival,2,-8.0
2814,20,Arrival,1,20.0
2815,20,Arrival,1,-8.0
2816,20,Arrival,1,-10.0
2817,21,Arrival,1,-20.0
2818,21,Arrival,2,-12.0
2819,21,Arrival,1,-14.0
2820,21,Arrival,1,-14.0
2821,21,Arrival,2,19.0
2822,21,Arrival,1,28.0
2823,21,Arrival,1,9.0
2824,21,Arrival,2,-5.0
2825,21,Arrival,2,-4.0
2826,21,Arrival,1,-17.0
2827,21,Arrival,1,0.0
2828,21,Arrival,1,-14.0
2829,21,Arrival,1,-5.0
2830,21,Arrival,1,31.0
2831,21,Arrival,1,20.0
2832,22,Arrival,2,37.0
2833,22,Arrival,1,-16.0
2834,22,Arrival,1,8.0
2835,22,Arrival,1,-21.0
2836,22,Arrival,1,24.0
2837,22,Arrival,2,53.0
2838,22,Arrival,1,-32.0
2839,22,Arrival,1,13.0
2840,22,Arrival,1,26.0
2841,22,Arrival,1,-22.0
2842,22,Arrival,1,-6.0
2843,22,Arrival,1,9.0
2844,22,Arrival,1,71.0
2845,22,Arrival,1,-12.0
2846,22,Arrival,2,38.0
2847,22,Arrival,1,21.0
2848,23,Arrival,1,22.0
2849,23,Arrival,1,2.0
2850,23,Arrival,2,95.0
2851,23,Arrival,2,77.0
2852,23,Arrival,1,-15.0
2853,23,Arrival,1,22.0
2854,23,Arrival,1,73.0
2855,23,Arrival,1,36.0
2856,23,Arrival,2,58.0
2857,23,Arrival,1,-5.0
2858,23,Arrival,2,50.0
2859,23,Arrival,1,25.0
2860,23,Arrival,2,-6.0
2861,23,Arrival,2,128.0
2862,23,Arrival,1,70.0
2863,23,Arrival,2,9.0
2864,23,Arrival,1,39.0
2865,23,Arrival,1,61.0
2866,23,Arrival,2,32.0
2867,23,Arrival,1,15.0
2868,23,Arrival,2,1.0
2869,23,Arrival,1,62.0
2870,23,Arrival,2,16.0
2871,23,Arrival,1,-5.0
2872,23,Arrival,1,55.0
2873,23,Arrival,1,35.0
2874,23,Arrival,2,91.0
2875,23,Arrival,1,93.0
2876,23,Arrival,1,21.0
2877,23,Arrival,1,65.0
2878,1,Departure,1,-10.0
2879,6,Departure,1,-8.0
2880,6,Departure,1,3.0
2881,6,Departure,1,-4.0
2882,6,Departure,1,-3.0
2883,6,Departure,1,0.0
2884,6,Departure,2,0.0
2885,6,Departure,1,3.0
2886,6,Departure,2,-2.0
2887,6,Departure,2,8.0
2888,6,Departure,1,-6.0
2889,6,Departure,2,0.0
2890,6,Departure,2,10.0
2891,6,Departure,2,4.0
2892,6,Departure,2,-11.0
2893,6,Departure,2,4.0
2894,6,Departure,1,12.0
2895,6,Departure,1,1.0
2896,6,Departure,1,-3.0
2897,6,Departure,2,9.0
2898,6,Departure,2,3.0
2899,6,Departure,1,12.0
2900,6,Departure,1,-1.0
2901,6,Departure,1,11.0
2902,6,Departure,1,-9.0
2903,6,Departure,1,-2.0
2904,6,Departure,2,5.0
2905,7,Departure,1,0.0
2906,7,Departure,1,0.0
2907,7,Departure,1,3.0
2908,7,Departure,1,0.0
2909,7,Departure,1,1.0
2910,7,Departure,1,8.0
2911,7,Departure,1,4.0
2912,7,Departure,1,-6.0
2913,7,Departure,1,-7.0
2914,7,Departure,1,0.0
2915,7,Departure,1,2.0
2916,7,Departure,1,-1.0
2917,7,Departure,1,-1.0
2918,7,Departure,1,18.0
2919,7,Departure,2,0.0
2920,7,Departure,1,13.0
2921,7,Departure,2,-5.0
2922,7,Departure,1,3.0
2923,7,Departure,1,-2.0
2924,7,Departure,2,-6.0
2925,7,Departure,1,2.0
2926,7,Departure,1,-3.0
2927,7,Departure,1,0.0
2928,7,Departure,2,-1.0
2929,7,Departure,1,24.0
2930,7,Departure,1,-2.0
2931,7,Departure,2,-2.0
2932,7,Departure,2,0.0
2933,7,Departure,1,-5.0
2934,7,Departure,1,0.0
2935,8,Departure,2,3.0
2936,8,Departure,1,10.0
2937,8,Departure,1,31.0
2938,8,Departure,1,1.0
2939,8,Departure,2,0.0
2940,8,Departure,2,-6.0
2941,8,Departure,1,10.0
2942,8,Departure,2,0.0
2943,8,Departure,1,-10.0
2944,8,Departure,2,0.0
2945,8,Departure,1,0.0
2946,8,Departure,1,-7.0
2947,8,Departure,1,-6.0
2948,8,Departure,1,3.0
2949,8,Departure,1,-7.0
2950,8,Departure,2,12.0
2951,9,Departure,2,10.0
2952,9,Departure,2,-4.0
2953,9,Departure,2,8.0
2954,9,Departure,1,3.0
2955,9,Departure,2,-1.0
2956,9,Departure,1,1.0
2957,9,Departure,1,5.0
2958,9,Departure,1,12.0
2959,9,Departure,1,0.0
2960,9,Departure,2,4.0
2961,9,Departure,2,11.0
2962,9,Departure,1,1.0
2963,9,Departure,1,79.0
2964,9,Departure,2,54.0
2965,9,Departure,1,-1.0
2966,9,Departure,1,-3.0
2967,9,Departure,1,5.0
2968,9,Departure,1,15.0
2969,9,Departure,2,67.0
2970,9,Departure,1,38.0
2971,9,Departure,1,6.0
2972,9,Departure,1,9.0
2973,9,Departure,1,21.0
2974,9,Departure,2,-4.0
2975,9,Departure,1,23.0
2976,9,Departure,1,-4.0
2977,9,Departure,2,-5.0
2978,9,Departure,1,17.0
2979,9,Departure,1,8.0
2980,9,Departure,1,-2.0
2981,10,Departure,2,17.0
2982,10,Departure,1,19.0
2983,10,Departure,1,-5.0
2984,10,Departure,2,-3.0
2985,10,Departure,1,10.0
2986,10,Departure,1,-4.0
2987,10,Departure,2,9.0
2988,10,Departure,1,95.0
2989,10,Departure,1,31.0
2990,10,Departure,1,9.0
2991,10,Departure,2,11.0
2992,10,Departure,1,5.0
2993,10,Departure,2,0.0
2994,10,Departure,1,22.0
2995,10,Departure,2,-1.0
2996,10,Departure,1,-1.0
2997,10,Departure,2,-11.0
2998,10,Departure,1,9.0
2999,10,Departure,2,4.0
3000,10,Departure,2,-2.0
3001,10,Departure,2,1.0
3002,10,Departure,1,-4.0
3003,10,Departure,2,0.0
3004,10,Departure,1,14.0
3005,10,Departure,1,-8.0
3006,10,Departure,2,0.0
3007,10,Departure,2,30.0
3008,10,Departure,2,-9.0
3009,10,Departure,2,-11.0
3010,11,Departure,1,12.0
3011,11,Departure,1,12.0
3012,11,Departure,2,32.0
3013,11,Departure,1,-4.0
3014,11,Departure,2,23.0
3015,11,Departure,1,-5.0
3016,11,Departure,1,-4.0
3017,11,Departure,2,21.0
3018,11,Departure,2,-6.0
3019,11,Departure,1,-5.0
3020,11,Departure,1,7.0
3021,11,Departure,1,105.0
3022,11,Departure,1,5.0
3023,11,Departure,2,59.0
3024,11,Departure,1,-10.0
3025,11,Departure,1,2.0
3026,11,Departure,2,-5.0
3027,11,Departure,1,-3.0
3028,11,Departure,1,23.0
3029,11,Departure,1,1.0
3030,11,Departure,1,14.0
3031,11,Departure,1,-2.0
3032,11,Departure,1,34.0
3033,11,Departure,1,3.0
3034,11,Departure,2,-2.0
3035,11,Departure,1,6.0
3036,11,Departure,2,52.0
3037,11,Departure,1,7.0
3038,11,Departure,1,12.0
3039,11,Departure,1,18.0
3040,11,Departure,1,0.0
3041,11,Departure,1,7.0
3042,11,Departure,1,0.0
3043,11,Departure,1,0.0
3044,11,Departure,1,0.0
3045,12,Departure,1,-2.0
3046,12,Departure,1,26.0
3047,12,Departure,1,-1.0
3048,12,Departure,1,-1.0
3049,12,Departure,1,24.0
3050,12,Departure,1,54.0
3051,12,Departure,1,3.0
3052,12,Departure,1,5.0
3053,12,Departure,1,-5.0
3054,12,Departure,1,40.0
3055,12,Departure,1,4.0
3056,12,Departure,1,23.0
3057,12,Departure,1,2.0
3058,12,Departure,1,10.0
3059,12,Departure,1,-10.0
3060,12,Departure,2,-4.0
3061,12,Departure,1,-2.0
3062,12,Departure,1,5.0
3063,12,Departure,1,4.0
3064,12,Departure,1,5.0
3065,12,Departure,2,9.0
3066,12,Departure,1,8.0
3067,12,Departure,1,69.0
3068,12,Departure,2,7.0
3069,12,Departure,1,-4.0
3070,12,Departure,1,-2.0
3071,12,Departure,1,17.0
3072,12,Departure,1,4.0
3073,12,Departure,1,0.0
3074,12,Departure,1,22.0
3075,13,Departure,1,-6.0
3076,13,Departure,1,3.0
3077,13,Departure,2,79.0
3078,13,Departure,2,6.0
3079,13,Departure,2,-3.0
3080,13,Departure,1,-12.0
3081,13,Departure,1,-1.0
3082,13,Departure,2,-2.0
3083,13,Departure,1,-4.0
3084,13,Departure,1,-5.0
3085,13,Departure,1,-2.0
3086,13,Departure,2,-3.0
3087,13,Departure,1,23.0
3088,13,Departure,2,33.0
3089,13,Departure,1,1.0
3090,13,Departure,2,0.0
3091,13,Departure,2,93.0
3092,13,Departure,1,18.0
3093,13,Departure,2,9.0
3094,13,Departure,1,4.0
3095,13,Departure,2,84.0
3096,13,Departure,1,-5.0
3097,13,Departure,1,4.0
3098,13,Departure,2,-2.0
3099,14,Departure,1,-8.0
3100,14,Departure,1,12.0
3101,14,Departure,1,0.0
3102,14,Departure,1,28.0
3103,14,Departure,2,-10.0
3104,14,Departure,1,17.0
3105,14,Departure,1,39.0
3106,14,Departure,1,40.0
3107,14,Departure,1,0.0
3108,14,Departure,1,-4.0
3109,14,Departure,1,-1.0
3110,14,Departure,2,10.0
3111,14,Departure,2,122.0
3112,14,Departure,1,-4.0
3113,14,Departure,1,16.0
3114,14,Departure,1,-10.0
3115,14,Departure,1,11.0
3116,14,Departure,2,23.0
3117,14,Departure,2,48.0
3118,14,Departure,1,35.0
3119,14,Departure,2,-2.0
3120,14,Departure,1,-5.0
3121,14,Departure,2,8.0
3122,14,Departure,1,0.0
3123,15,Departure,1,0.0
3124,15,Departure,1,-1.0
3125,15,Departure,2,-6.0
3126,15,Departure,1,7.0
3127,15,Departure,1,-9.0
3128,15,Departure,1,1.0
3129,15,Departure,1,13.0
3130,15,Departure,2,94.0
3131,15,Departure,2,4.0
3132,15,Departure,1,12.0
3133,15,Departure,1,10.0
3134,15,Departure,1,35.0
3135,15,Departure,1,37.0
3136,15,Departure,1,5.0
3137,15,Departure,1,27.0
3138,15,Departure,1,-3.0
3139,15,Departure,2,-5.0
3140,15,Departure,2,-4.0
3141,15,Departure,1,-2.0
3142,15,Departure,2,0.0
3143,15,Departure,1,1.0
3144,15,Departure,1,-2.0
3145,15,Departure,1,17.0
3146,16,Departure,2,0.0
3147,16,Departure,1,-3.0
3148,16,Departure,1,-2.0
3149,16,Departure,1,61.0
3150,16,Departure,2,26.0
3151,16,Departure,1,35.0
3152,16,Departure,1,-3.0
3153,16,Departure,1,0.0
3154,16,Departure,2,0.0
3155,16,Departure,1,-1.0
3156,16,Departure,1,-1.0
3157,16,Departure,2,47.0
3158,16,Departure,2,9.0
3159,16,Departure,2,-9.0
3160,16,Departure,1,2.0
3161,16,Departure,2,-2.0
3162,16,Departure,1,-1.0
3163,16,Departure,1,2.0
3164,16,Departure,2,10.0
3165,16,Departure,1,19.0
3166,16,Departure,1,0.0
3167,16,Departure,2,18.0
3168,16,Departure,1,-3.0
3169,16,Departure,1,-1.0
3170,16,Departure,2,0.0
3171,16,Departure,2,-1.0
3172,16,Departure,2,7.0
3173,16,Departure,1,13.0
3174,17,Departure,2,-1.0
3175,17,Departure,1,-6.0
3176,17,Departure,1,-15.0
3177,17,Departure,1,0.0
3178,17,Departure,1,-6.0
3179,17,Departure,1,3.0
3180,17,Departure,2,48.0
3181,17,Departure,1,119.0
3182,17,Departure,2,34.0
3183,17,Departure,1,2.0
3184,17,Departure,1,-3.0
3185,17,Departure,1,-5.0
3186,17,Departure,1,32.0
3187,17,Departure,2,25.0
3188,17,Departure,2,-5.0
3189,17,Departure,2,3.0
3190,17,Departure,1,4.0
3191,17,Departure,2,51.0
3192,17,Departure,1,35.0
3193,17,Departure,1,2.0
3194,17,Departure,1,9.0
3195,17,Departure,1,2.0
3196,17,Departure,1,1.0
3197,17,Departure,1,11.0
3198,17,Departure,1,20.0
3199,17,Departure,1,44.0
3200,17,Departure,1,-2.0
3201,17,Departure,1,5.0
3202,18,Departure,1,-11.0
3203,18,Departure,2,31.0
3204,18,Departure,1,0.0
3205,18,Departure,2,188.0
3206,18,Departure,2,-2.0
3207,18,Departure,1,23.0
3208,18,Departure,2,3.0
3209,18,Departure,1,0.0
3210,18,Departure,2,10.0
3211,18,Departure,1,-5.0
3212,18,Departure,1,7.0
3213,18,Departure,1,8.0
3214,18,Departure,1,-3.0
3215,18,Departure,2,-4.0
3216,18,Departure,1,6.0
3217,18,Departure,1,-1.0
3218,18,Departure,1,20.0
3219,18,Departure,2,48.0
3220,18,Departure,1,-7.0
3221,18,Departure,1,10.0
3222,18,Departure,2,-3.0
3223,18,Departure,1,4.0
3224,18,Departure,1,-9.0
3225,18,Departure,1,-3.0
3226,18,Departure,1,-2.0
3227,18,Departure,1,1.0
3228,18,Departure,1,18.0
3229,18,Departure,1,-5.0
3230,19,Departure,2,1410.0
3231,19,Departure,1,-2.0
3232,19,Departure,1,8.0
3233,19,Departure,2,31.0
3234,19,Departure,1,91.0
3235,19,Departure,1,-1.0
3236,19,Departure,1,-5.0
3237,19,Departure,1,55.0
3238,19,Departure,1,-4.0
3239,19,Departure,1,30.0
3240,19,Departure,1,-7.0
3241,19,Departure,1,9.0
3242,19,Departure,2,0.0
3243,19,Departure,2,0.0
3244,19,Departure,1,0.0
3245,19,Departure,1,13.0
3246,19,Departure,1,0.0
3247,19,Departure,2,-4.0
3248,19,Departure,1,26.0
3249,19,Departure,2,-7.0
3250,19,Departure,1,-6.0
3251,19,Departure,2,97.0
3252,19,Departure,2,14.0
3253,19,Departure,2,-2.0
3254,19,Departure,2,15.0
3255,19,Departure,1,-5.0
3256,19,Departure,1,-5.0
3257,19,Departure,2,6.0
3258,19,Departure,2,25.0
3259,19,Departure,1,2.0
3260,20,Departure,1,4.0
3261,20,Departure,2,-3.0
3262,20,Departure,1,-6.0
3263,20,Departure,1,-7.0
3264,20,Departure,2,3.0
3265,20,Departure,2,-1.0
3266,20,Departure,2,6.0
3267,20,Departure,1,6.0
3268,20,Departure,1,-2.0
3269,20,Departure,1,8.0
3270,20,Departure,1,-4.0
3271,20,Departure,1,9.0
3272,20,Departure,1,0.0
3273,20,Departure,1,-7.0
3274,20,Departure,2,4.0
3275,20,Departure,1,1.0
3276,20,Departure,1,-2.0
3277,20,Departure,1,2.0
3278,20,Departure,1,-12.0
3279,20,Departure,2,9.0
3280,20,Departure,1,-6.0
3281,20,Departure,2,-1.0
3282,20,Departure,1,-3.0
3283,20,Departure,2,-1.0
3284,20,Departure,2,0.0
3285,20,Departure,2,-10.0
3286,20,Departure,1,6.0
3287,21,Departure,1,-4.0
3288,21,Departure,1,2.0
3289,21,Departure,2,-11.0
3290,21,Departure,2,-7.0
3291,21,Departure,2,28.0
3292,21,Departure,1,-3.0
3293,21,Departure,2,12.0
3294,21,Departure,2,3.0
3295,21,Departure,1,-8.0
3296,21,Departure,1,-11.0
3297,21,Departure,2,0.0
3298,21,Departure,1,4.0
3299,21,Departure,2,-6.0
3300,21,Departure,1,-2.0
3301,21,Departure,1,4.0
3302,21,Departure,1,-11.0
3303,21,Departure,1,-5.0
3304,21,Departure,2,11.0
3305,21,Departure,2,117.0
3306,21,Departure,2,71.0
3307,21,Departure,2,48.0
3308,22,Departure,1,-2.0
3309,22,Departure,1,-11.0
3310,22,Departure,1,21.0
3311,22,Departure,2,-4.0
3312,22,Departure,1,-7.0
3313,22,Departure,1,-8.0
3314,23,Departure,1,-18.0
3315,0,Arrival,1,-8.0
3316,0,Arrival,1,-19.0
3317,0,Arrival,2,1409.0
3318,0,Arrival,2,1225.0
3319,0,Arrival,1,19.0
3320,1,Arrival,1,-13.0
3321,5,Arrival,1,22.0
3322,6,Arrival,1,25.0
3323,6,Arrival,1,5.0
3324,6,Arrival,1,-7.0
3325,7,Arrival,1,-50.0
3326,7,Arrival,1,17.0
3327,7,Arrival,2,-16.0
3328,7,Arrival,1,2.0
3329,7,Arrival,1,-2.0
3330,7,Arrival,1,-14.0
3331,7,Arrival,2,-22.0
3332,8,Arrival,1,5.0
3333,8,Arrival,1,-9.0
3334,8,Arrival,1,-8.0
3335,8,Arrival,2,14.0
3336,8,Arrival,1,-11.0
3337,8,Arrival,1,1.0
3338,8,Arrival,2,-8.0
3339,8,Arrival,2,3.0
3340,8,Arrival,1,-4.0
3341,8,Arrival,2,-20.0
3342,8,Arrival,1,12.0
3343,8,Arrival,1,-3.0
3344,8,Arrival,1,-18.0
3345,8,Arrival,2,-2.0
3346,8,Arrival,1,-9.0
3347,8,Arrival,1,-15.0
3348,8,Arrival,1,-23.0
3349,8,Arrival,1,-5.0
3350,8,Arrival,2,-4.0
3351,8,Arrival,1,6.0
3352,8,Arrival,2,405.0
3353,8,Arrival,1,9.0
3354,8,Arrival,1,-11.0
3355,8,Arrival,1,-10.0
3356,9,Arrival,2,22.0
3357,9,Arrival,2,-13.0
3358,9,Arrival,1,-40.0
3359,9,Arrival,2,8.0
3360,9,Arrival,1,7.0
3361,9,Arrival,1,20.0
3362,9,Arrival,1,1.0
3363,9,Arrival,2,-19.0
3364,9,Arrival,1,24.0
3365,9,Arrival,1,-24.0
3366,9,Arrival,2,-7.0
3367,9,Arrival,1,10.0
3368,9,Arrival,1,-18.0
3369,9,Arrival,2,-18.0
3370,9,Arrival,1,81.0
3371,9,Arrival,1,0.0
3372,9,Arrival,1,-4.0
3373,9,Arrival,1,-10.0
3374,9,Arrival,1,2.0
3375,9,Arrival,1,-3.0
3376,9,Arrival,2,-9.0
3377,9,Arrival,2,-28.0
3378,9,Arrival,2,-23.0
3379,9,Arrival,1,0.0
3380,9,Arrival,2,-27.0
3381,9,Arrival,2,-8.0
3382,10,Arrival,2,-12.0
3383,10,Arrival,2,-16.0
3384,10,Arrival,2,-2.0
3385,10,Arrival,2,-1.0
3386,10,Arrival,1,3.0
3387,10,Arrival,1,-28.0
3388,10,Arrival,1,-51.0
3389,10,Arrival,2,19.0
3390,10,Arrival,2,-15.0
3391,10,Arrival,1,-26.0
3392,10,Arrival,2,-13.0
3393,10,Arrival,1,23.0
3394,10,Arrival,1,8.0
3395,10,Arrival,1,-20.0
3396,10,Arrival,1,-9.0
3397,10,Arrival,2,10.0
3398,10,Arrival,1,16.0
3399,10,Arrival,1,52.0
3400,10,Arrival,1,0.0
3401,10,Arrival,1,-22.0
3402,10,Arrival,2,19.0
3403,10,Arrival,2,-14.0
3404,10,Arrival,1,19.0
3405,10,Arrival,2,8.0
3406,10,Arrival,1,0.0
3407,10,Arrival,1,20.0
3408,10,Arrival,2,28.0
3409,10,Arrival,1,0.0
3410,10,Arrival,2,-9.0
3411,10,Arrival,1,18.0
3412,10,Arrival,1,20.0
3413,11,Arrival,1,23.0
3414,11,Arrival,2,36.0
3415,11,Arrival,1,6.0
3416,11,Arrival,2,-4.0
3417,11,Arrival,1,-7.0
3418,11,Arrival,1,-1.0
3419,11,Arrival,1,18.0
3420,11,Arrival,1,24.0
3421,11,Arrival,1,-9.0
3422,11,Arrival,1,6.0
3423,11,Arrival,1,5.0
3424,11,Arrival,1,14.0
3425,11,Arrival,1,13.0
3426,11,Arrival,2,27.0
3427,11,Arrival,1,0.0
3428,11,Arrival,1,-38.0
3429,11,Arrival,2,0.0
3430,11,Arrival,1,-13.0
3431,11,Arrival,1,1.0
3432,11,Arrival,1,-6.0
3433,11,Arrival,1,-45.0
3434,11,Arrival,1,-1.0
3435,11,Arrival,1,0.0
3436,11,Arrival,1,78.0
3437,11,Arrival,1,-7.0
3438,11,Arrival,1,-7.0
3439,11,Arrival,1,35.0
3440,11,Arrival,2,1.0
3441,12,Arrival,1,-1.0
3442,12,Arrival,1,3.0
3443,12,Arrival,2,-8.0
3444,12,Arrival,1,-1.0
3445,12,Arrival,1,-14.0
3446,12,Arrival,2,120.0
3447,12,Arrival,1,-8.0
3448,12,Arrival,2,-6.0
3449,12,Arrival,2,58.0
3450,12,Arrival,1,-13.0
3451,12,Arrival,2,7.0
3452,12,Arrival,2,22.0
3453,12,Arrival,1,4.0
3454,12,Arrival,2,45.0
3455,12,Arrival,1,-12.0
3456,12,Arrival,1,-3.0
3457,12,Arrival,1,-26.0
3458,12,Arrival,2,-22.0
3459,12,Arrival,1,16.0
3460,12,Arrival,2,3.0
3461,12,Arrival,1,9.0
3462,12,Arrival,1,-20.0
3463,12,Arrival,1,6.0
3464,12,Arrival,1,12.0
3465,12,Arrival,1,0.0
3466,12,Arrival,1,-11.0
3467,12,Arrival,2,-14.0
3468,12,Arrival,1,-11.0
3469,13,Arrival,2,16.0
3470,13,Arrival,2,-25.0
3471,13,Arrival,1,6.0
3472,13,Arrival,1,-4.0
3473,13,Arrival,1,15.0
3474,13,Arrival,2,74.0
3475,13,Arrival,1,49.0
3476,13,Arrival,1,-19.0
3477,13,Arrival,1,7.0
3478,13,Arrival,1,42.0
3479,13,Arrival,1,-18.0
3480,13,Arrival,2,-24.0
3481,13,Arrival,2,60.0
3482,13,Arrival,1,2.0
3483,13,Arrival,2,9.0
3484,13,Arrival,1,9.0
3485,13,Arrival,1,11.0
3486,13,Arrival,1,-4.0
3487,13,Arrival,2,-24.0
3488,14,Arrival,1,-2.0
3489,14,Arrival,1,-20.0
3490,14,Arrival,1,31.0
3491,14,Arrival,1,15.0
3492,14,Arrival,1,-3.0
3493,14,Arrival,2,-16.0
3494,14,Arrival,1,0.0
3495,14,Arrival,2,19.0
3496,14,Arrival,1,8.0
3497,14,Arrival,2,85.0
3498,14,Arrival,1,6.0
3499,14,Arrival,1,6.0
3500,14,Arrival,1,10.0
3501,14,Arrival,2,-6.0
3502,14,Arrival,1,1.0
3503,14,Arrival,2,-3.0
3504,14,Arrival,1,3.0
3505,14,Arrival,2,-22.0
3506,14,Arrival,1,-14.0
3507,14,Arrival,1,-17.0
3508,14,Arrival,1,40.0
3509,14,Arrival,1,-1.0
3510,14,Arrival,2,36.0
3511,14,Arrival,1,0.0
3512,15,Arrival,2,53.0
3513,15,Arrival,1,-9.0
3514,15,Arrival,2,-25.0
3515,15,Arrival,2,-12.0
3516,15,Arrival,1,-5.0
3517,15,Arrival,2,-5.0
3518,15,Arrival,1,7.0
3519,15,Arrival,1,1.0
3520,15,Arrival,1,-9.0
3521,15,Arrival,1,15.0
3522,15,Arrival,1,-4.0
3523,15,Arrival,1,34.0
3524,15,Arrival,1,6.0
3525,15,Arrival,2,-5.0
3526,15,Arrival,2,-12.0
3527,15,Arrival,2,36.0
3528,15,Arrival,1,2.0
3529,15,Arrival,1,21.0
3530,15,Arrival,2,-16.0
3531,16,Arrival,1,44.0
3532,16,Arrival,2,-12.0
3533,16,Arrival,2,10.0
3534,16,Arrival,1,-17.0
3535,16,Arrival,2,8.0
3536,16,Arrival,2,13.0
3537,16,Arrival,1,5.0
3538,16,Arrival,1,-3.0
3539,16,Arrival,1,2.0
3540,16,Arrival,2,-6.0
3541,16,Arrival,2,56.0
3542,16,Arrival,1,118.0
3543,16,Arrival,2,-4.0
3544,16,Arrival,1,3.0
3545,16,Arrival,1,0.0
3546,16,Arrival,1,2.0
3547,16,Arrival,1,-25.0
3548,16,Arrival,1,-6.0
3549,16,Arrival,2,92.0
3550,16,Arrival,1,8.0
3551,16,Arrival,1,49.0
3552,16,Arrival,1,3.0
3553,16,Arrival,1,-5.0
3554,16,Arrival,1,1.0
3555,16,Arrival,1,-10.0
3556,16,Arrival,2,42.0
3557,16,Arrival,2,5.0
3558,16,Arrival,2,-15.0
3559,16,Arrival,1,38.0
3560,16,Arrival,1,22.0
3561,17,Arrival,2,-21.0
3562,17,Arrival,1,21.0
3563,17,Arrival,1,41.0
3564,17,Arrival,1,121.0
3565,17,Arrival,1,-16.0
3566,17,Arrival,1,-1.0
3567,17,Arrival,2,0.0
3568,17,Arrival,1,2.0
3569,17,Arrival,1,116.0
3570,17,Arrival,1,-19.0
3571,17,Arrival,1,19.0
