,Time,Operation,Delay
3083,109,Departure,-4.0
3084,109,Departure,-5.0
3085,109,Departure,-2.0
3086,109,Departure,-3.0
3087,109,Departure,23.0
3088,109,Departure,33.0
3089,109,Departure,1.0
3090,109,Departure,0.0
3091,109,Departure,93.0
3092,109,Departure,18.0
3093,109,Departure,9.0
3094,109,Departure,4.0
3095,109,Departure,84.0
3096,109,Departure,-5.0
3097,109,Departure,4.0
3098,109,Departure,-2.0
3099,110,Departure,-8.0
3100,110,Departure,12.0
3101,110,Departure,0.0
3102,110,Departure,28.0
3103,110,Departure,-10.0
3104,110,Departure,17.0
3105,110,Departure,39.0
3106,110,Departure,40.0
3107,110,Departure,0.0
3108,110,Departure,-4.0
3109,110,Departure,-1.0
3110,110,Departure,10.0
3111,110,Departure,122.0
3112,110,Departure,-4.0
3113,110,Departure,16.0
3114,110,Departure,-10.0
3115,110,Departure,11.0
3116,110,Departure,23.0
3117,110,Departure,48.0
3118,110,Departure,35.0
3119,110,Departure,-2.0
3120,110,Departure,-5.0
3121,110,Departure,8.0
3122,110,Departure,0.0
3123,111,Departure,0.0
3124,111,Departure,-1.0
3125,111,Departure,-6.0
3126,111,Departure,7.0
3127,111,Departure,-9.0
3128,111,Departure,1.0
3129,111,Departure,13.0
3130,111,Departure,94.0
3131,111,Departure,4.0
3132,111,Departure,12.0
3133,111,Departure,10.0
3134,111,Departure,35.0
3135,111,Departure,37.0
3136,111,Departure,5.0
3137,111,Departure,27.0
3138,111,Departure,-3.0
3139,111,Departure,-5.0
3140,111,Departure,-4.0
3141,111,Departure,-2.0
3142,111,Departure,0.0
3143,111,Departure,1.0
3144,111,Departure,-2.0
3145,111,Departure,17.0
3146,112,Departure,0.0
3147,112,Departure,-3.0
3148,112,Departure,-2.0
3149,112,Departure,61.0
3150,112,Departure,26.0
3151,112,Departure,35.0
3152,112,Departure,-3.0
3153,112,Departure,0.0
3154,112,Departure,0.0
3155,112,Departure,-1.0
3156,112,Departure,-1.0
3157,112,Departure,47.0
3158,112,Departure,9.0
3159,112,Departure,-9.0
3160,112,Departure,2.0
3161,112,Departure,-2.0
3162,112,Departure,-1.0
3163,112,Departure,2.0
3164,112,Departure,10.0
3165,112,Departure,19.0
3166,112,Departure,0.0
3167,112,Departure,18.0
3168,112,Departure,-3.0
3169,112,Departure,-1.0
3170,112,Departure,0.0
3171,112,Departure,-1.0
3172,112,Departure,7.0
3173,112,Departure,13.0
3174,113,Departure,-1.0
3175,113,Departure,-6.0
3176,113,Departure,-15.0
3177,113,Departure,0.0
3178,113,Departure,-6.0
3179,113,Departure,3.0
3180,113,Departure,48.0
3181,113,Departure,119.0
3182,113,Departure,34.0
3183,113,Departure,2.0
3184,113,Departure,-3.0
3185,113,Departure,-5.0
3186,113,Departure,32.0
3187,113,Departure,25.0
3188,113,Departure,-5.0
3189,113,Departure,3.0
3190,113,Departure,4.0
3191,113,Departure,51.0
3192,113,Departure,35.0
3193,113,Departure,2.0
3194,113,Departure,9.0
3195,113,Departure,2.0
3196,113,Departure,1.0
3197,113,Departure,11.0
3198,113,Departure,20.0
3199,113,Departure,44.0
3200,113,Departure,-2.0
3201,113,Departure,5.0
3202,114,Departure,-11.0
3203,114,Departure,31.0
3204,114,Departure,0.0
3205,114,Departure,188.0
3206,114,Departure,-2.0
3207,114,Departure,23.0
3208,114,Departure,3.0
3209,114,Departure,0.0
3210,114,Departure,10.0
3211,114,Departure,-5.0
3212,114,Departure,7.0
3213,114,Departure,8.0
3214,114,Departure,-3.0
3215,114,Departure,-4.0
3216,114,Departure,6.0
3217,114,Departure,-1.0
3218,114,Departure,20.0
3219,114,Departure,48.0
3220,114,Departure,-7.0
3221,114,Departure,10.0
3222,114,Departure,-3.0
3223,114,Departure,4.0
3224,114,Departure,-9.0
3225,114,Departure,-3.0
3226,114,Departure,-2.0
3227,114,Departure,1.0
3228,114,Departure,18.0
3229,114,Departure,-5.0
3230,115,Departure,1410.0
3231,115,Departure,-2.0
3232,115,Departure,8.0
3233,115,Departure,31.0
3234,115,Departure,91.0
3235,115,Departure,-1.0
3236,115,Departure,-5.0
3237,115,Departure,55.0
3238,115,Departure,-4.0
3239,115,Departure,30.0
3240,115,Departure,-7.0
3241,115,Departure,9.0
3242,115,Departure,0.0
3243,115,Departure,0.0
3244,115,Departure,0.0
3245,115,Departure,13.0
3246,115,Departure,0.0
3247,115,Departure,-4.0
3248,115,Departure,26.0
3249,115,Departure,-7.0
3250,115,Departure,-6.0
3251,115,Departure,97.0
3252,115,Departure,14.0
3253,115,Departure,-2.0
3254,115,Departure,15.0
3255,115,Departure,-5.0
3256,115,Departure,-5.0
3257,115,Departure,6.0
3258,115,Departure,25.0
3259,115,Departure,2.0
3260,116,Departure,4.0
3261,116,Departure,-3.0
3262,116,Departure,-6.0
3263,116,Departure,-7.0
3264,116,Departure,3.0
3265,116,Departure,-1.0
3266,116,Departure,6.0
3267,116,Departure,6.0
3268,116,Departure,-2.0
3269,116,Departure,8.0
3270,116,Departure,-4.0
3271,116,Departure,9.0
3272,116,Departure,0.0
3273,116,Departure,-7.0
3274,116,Departure,4.0
3275,116,Departure,1.0
3276,116,Departure,-2.0
3277,116,Departure,2.0
3278,116,Departure,-12.0
3279,116,Departure,9.0
3280,116,Departure,-6.0
3281,116,Departure,-1.0
3282,116,Departure,-3.0
3283,116,Departure,-1.0
3284,116,Departure,0.0
3285,116,Departure,-10.0
3286,116,Departure,6.0
3287,117,Departure,-4.0
3288,117,Departure,2.0
3289,117,Departure,-11.0
3290,117,Departure,-7.0
3291,117,Departure,28.0
3292,117,Departure,-3.0
3293,117,Departure,12.0
3294,117,Departure,3.0
3295,117,Departure,-8.0
3296,117,Departure,-11.0
3297,117,Departure,0.0
3298,117,Departure,4.0
3299,117,Departure,-6.0
3300,117,Departure,-2.0
3301,117,Departure,4.0
3302,117,Departure,-11.0
3303,117,Departure,-5.0
3304,117,Departure,11.0
3305,117,Departure,117.0
3306,117,Departure,71.0
3307,117,Departure,48.0
3308,118,Departure,-2.0
3309,118,Departure,-11.0
3310,118,Departure,21.0
3311,118,Departure,-4.0
3312,118,Departure,-7.0
3313,118,Departure,-8.0
3314,119,Departure,-18.0
3315,96,Arrival,-8.0
3316,96,Arrival,-19.0
3317,96,Arrival,1409.0
3318,96,Arrival,1225.0
3319,96,Arrival,19.0
3320,97,Arrival,-13.0
3321,101,Arrival,22.0
3322,102,Arrival,25.0
3323,102,Arrival,5.0
3324,102,Arrival,-7.0
3325,103,Arrival,-50.0
3326,103,Arrival,17.0
3327,103,Arrival,-16.0
3328,103,Arrival,2.0
3329,103,Arrival,-2.0
3330,103,Arrival,-14.0
3331,103,Arrival,-22.0
3332,104,Arrival,5.0
3333,104,Arrival,-9.0
3334,104,Arrival,-8.0
3335,104,Arrival,14.0
3336,104,Arrival,-11.0
3337,104,Arrival,1.0
3338,104,Arrival,-8.0
3339,104,Arrival,3.0
3340,104,Arrival,-4.0
3341,104,Arrival,-20.0
3342,104,Arrival,12.0
3343,104,Arrival,-3.0
3344,104,Arrival,-18.0
3345,104,Arrival,-2.0
3346,104,Arrival,-9.0
3347,104,Arrival,-15.0
3348,104,Arrival,-23.0
3349,104,Arrival,-5.0
3350,104,Arrival,-4.0
3351,104,Arrival,6.0
3352,104,Arrival,405.0
3353,104,Arrival,9.0
3354,104,Arrival,-11.0
3355,104,Arrival,-10.0
3356,105,Arrival,22.0
3357,105,Arrival,-13.0
3358,105,Arrival,-40.0
3359,105,Arrival,8.0
3360,105,Arrival,7.0
3361,105,Arrival,20.0
3362,105,Arrival,1.0
3363,105,Arrival,-19.0
3364,105,Arrival,24.0
3365,105,Arrival,-24.0
3366,105,Arrival,-7.0
3367,105,Arrival,10.0
3368,105,Arrival,-18.0
3369,105,Arrival,-18.0
3370,105,Arrival,81.0
3371,105,Arrival,0.0
3372,105,Arrival,-4.0
3373,105,Arrival,-10.0
3374,105,Arrival,2.0
3375,105,Arrival,-3.0
3376,105,Arrival,-9.0
3377,105,Arrival,-28.0
3378,105,Arrival,-23.0
3379,105,Arrival,0.0
3380,105,Arrival,-27.0
3381,105,Arrival,-8.0
3382,106,Arrival,-12.0
3383,106,Arrival,-16.0
3384,106,Arrival,-2.0
3385,106,Arrival,-1.0
3386,106,Arrival,3.0
3387,106,Arrival,-28.0
3388,106,Arrival,-51.0
3389,106,Arrival,19.0
3390,106,Arrival,-15.0
3391,106,Arrival,-26.0
3392,106,Arrival,-13.0
3393,106,Arrival,23.0
3394,106,Arrival,8.0
3395,106,Arrival,-20.0
3396,106,Arrival,-9.0
3397,106,Arrival,10.0
3398,106,Arrival,16.0
3399,106,Arrival,52.0
3400,106,Arrival,0.0
3401,106,Arrival,-22.0
3402,106,Arrival,19.0
3403,106,Arrival,-14.0
3404,106,Arrival,19.0
3405,106,Arrival,8.0
3406,106,Arrival,0.0
3407,106,Arrival,20.0
3408,106,Arrival,28.0
3409,106,Arrival,0.0
3410,106,Arrival,-9.0
3411,106,Arrival,18.0
3412,106,Arrival,20.0
3413,107,Arrival,23.0
3414,107,Arrival,36.0
3415,107,Arrival,6.0
3416,107,Arrival,-4.0
3417,107,Arrival,-7.0
3418,107,Arrival,-1.0
3419,107,Arrival,18.0
3420,107,Arrival,24.0
3421,107,Arrival,-9.0
3422,107,Arrival,6.0
3423,107,Arrival,5.0
3424,107,Arrival,14.0
3425,107,Arrival,13.0
3426,107,Arrival,27.0
3427,107,Arrival,0.0
3428,107,Arrival,-38.0
3429,107,Arrival,0.0
3430,107,Arrival,-13.0
3431,107,Arrival,1.0
3432,107,Arrival,-6.0
3433,107,Arrival,-45.0
3434,107,Arrival,-1.0
3435,107,Arrival,0.0
3436,107,Arrival,78.0
3437,107,Arrival,-7.0
3438,107,Arrival,-7.0
3439,107,Arrival,35.0
3440,107,Arrival,1.0
3441,108,Arrival,-1.0
3442,108,Arrival,3.0
3443,108,Arrival,-8.0
3444,108,Arrival,-1.0
3445,108,Arrival,-14.0
3446,108,Arrival,120.0
3447,108,Arrival,-8.0
3448,108,Arrival,-6.0
3449,108,Arrival,58.0
3450,108,Arrival,-13.0
3451,108,Arrival,7.0
3452,108,Arrival,22.0
3453,108,Arrival,4.0
3454,108,Arrival,45.0
3455,108,Arrival,-12.0
3456,108,Arrival,-3.0
3457,108,Arrival,-26.0
3458,108,Arrival,-22.0
3459,108,Arrival,16.0
3460,108,Arrival,3.0
3461,108,Arrival,9.0
3462,108,Arrival,-20.0
3463,108,Arrival,6.0
3464,108,Arrival,12.0
3465,108,Arrival,0.0
3466,108,Arrival,-11.0
3467,108,Arrival,-14.0
3468,108,Arrival,-11.0
3469,109,Arrival,16.0
3470,109,Arrival,-25.0
3471,109,Arrival,6.0
3472,109,Arrival,-4.0
3473,109,Arrival,15.0
3474,109,Arrival,74.0
3475,109,Arrival,49.0
3476,109,Arrival,-19.0
3477,109,Arrival,7.0
3478,109,Arrival,42.0
3479,109,Arrival,-18.0
3480,109,Arrival,-24.0
3481,109,Arrival,60.0
3482,109,Arrival,2.0
3483,109,Arrival,9.0
3484,109,Arrival,9.0
3485,109,Arrival,11.0
3486,109,Arrival,-4.0
3487,109,Arrival,-24.0
3488,110,Arrival,-2.0
3489,110,Arrival,-20.0
3490,110,Arrival,31.0
3491,110,Arrival,15.0
3492,110,Arrival,-3.0
3493,110,Arrival,-16.0
3494,110,Arrival,0.0
3495,110,Arrival,19.0
3496,110,Arrival,8.0
3497,110,Arrival,85.0
3498,110,Arrival,6.0
3499,110,Arrival,6.0
3500,110,Arrival,10.0
3501,110,Arrival,-6.0
3502,110,Arrival,1.0
3503,110,Arrival,-3.0
3504,110,Arrival,3.0
3505,110,Arrival,-22.0
3506,110,Arrival,-14.0
3507,110,Arrival,-17.0
3508,110,Arrival,40.0
3509,110,Arrival,-1.0
3510,110,Arrival,36.0
3511,110,Arrival,0.0
3512,111,Arrival,53.0
3513,111,Arrival,-9.0
3514,111,Arrival,-25.0
3515,111,Arrival,-12.0
3516,111,Arrival,-5.0
3517,111,Arrival,-5.0
3518,111,Arrival,7.0
3519,111,Arrival,1.0
3520,111,Arrival,-9.0
3521,111,Arrival,15.0
3522,111,Arrival,-4.0
3523,111,Arrival,34.0
3524,111,Arrival,6.0
3525,111,Arrival,-5.0
3526,111,Arrival,-12.0
3527,111,Arrival,36.0
3528,111,Arrival,2.0
3529,111,Arrival,21.0
3530,111,Arrival,-16.0
3531,112,Arrival,44.0
3532,112,Arrival,-12.0
3533,112,Arrival,10.0
3534,112,Arrival,-17.0
3535,112,Arrival,8.0
3536,112,Arrival,13.0
3537,112,Arrival,5.0
3538,112,Arrival,-3.0
3539,112,Arrival,2.0
3540,112,Arrival,-6.0
3541,112,Arrival,56.0
3542,112,Arrival,118.0
3543,112,Arrival,-4.0
3544,112,Arrival,3.0
3545,112,Arrival,0.0
3546,112,Arrival,2.0
3547,112,Arrival,-25.0
3548,112,Arrival,-6.0
3549,112,Arrival,92.0
3550,112,Arrival,8.0
3551,112,Arrival,49.0
3552,112,Arrival,3.0
3553,112,Arrival,-5.0
3554,112,Arrival,1.0
3555,112,Arrival,-10.0
3556,112,Arrival,42.0
3557,112,Arrival,5.0
3558,112,Arrival,-15.0
3559,112,Arrival,38.0
3560,112,Arrival,22.0
3561,113,Arrival,-21.0
3562,113,Arrival,21.0
3563,113,Arrival,41.0
3564,113,Arrival,121.0
3565,113,Arrival,-16.0
3566,113,Arrival,-1.0
3567,113,Arrival,0.0
3568,113,Arrival,2.0
3569,113,Arrival,116.0
3570,113,Arrival,-19.0
3571,113,Arrival,19.0
3572,113,Arrival,31.0
3573,113,Arrival,2.0
3574,113,Arrival,2.0
3575,113,Arrival,-17.0
3576,113,Arrival,-7.0
3577,113,Arrival,12.0
3578,113,Arrival,16.0
3579,113,Arrival,-3.0
3580,113,Arrival,-15.0
3581,113,Arrival,-10.0
3582,113,Arrival,-1.0
3583,113,Arrival,8.0
3584,113,Arrival,21.0
3585,113,Arrival,33.0
3586,113,Arrival,-15.0
3587,113,Arrival,-1.0
3588,114,Arrival,-2.0
3589,114,Arrival,40.0
3590,114,Arrival,-5.0
3591,114,Arrival,-16.0
3592,114,Arrival,-8.0
3593,114,Arrival,-5.0
3594,114,Arrival,20.0
3595,114,Arrival,32.0
3596,114,Arrival,0.0
3597,114,Arrival,-9.0
3598,114,Arrival,63.0
3599,114,Arrival,3.0
3600,114,Arrival,17.0
3601,114,Arrival,-6.0
3602,114,Arrival,37.0
3603,114,Arrival,-9.0
3604,114,Arrival,-18.0
3605,114,Arrival,92.0
3606,114,Arrival,10.0
3607,114,Arrival,181.0
3608,114,Arrival,-24.0
3609,114,Arrival,-8.0
3610,114,Arrival,8.0
3611,114,Arrival,-4.0
3612,114,Arrival,2.0
3613,114,Arrival,-1.0
3614,114,Arrival,50.0
3615,115,Arrival,-15.0
3616,115,Arrival,-21.0
3617,115,Arrival,-15.0
3618,115,Arrival,-14.0
3619,115,Arrival,98.0
3620,115,Arrival,-6.0
3621,115,Arrival,-11.0
3622,115,Arrival,9.0
3623,115,Arrival,1.0
3624,115,Arrival,4.0
3625,115,Arrival,14.0
3626,115,Arrival,-14.0
3627,115,Arrival,3.0
3628,115,Arrival,-3.0
3629,115,Arrival,-10.0
3630,115,Arrival,6.0
3631,115,Arrival,3.0
3632,115,Arrival,-6.0
3633,115,Arrival,3.0
3634,115,Arrival,0.0
3635,115,Arrival,-6.0
3636,115,Arrival,7.0
3637,115,Arrival,2.0
3638,115,Arrival,1.0
3639,115,Arrival,-1.0
3640,115,Arrival,7.0
3641,115,Arrival,-7.0
3642,115,Arrival,16.0
3643,115,Arrival,19.0
3644,115,Arrival,10.0
3645,115,Arrival,-5.0
3646,116,Arrival,37.0
3647,116,Arrival,4.0
3648,116,Arrival,2.0
3649,116,Arrival,-13.0
3650,116,Arrival,-8.0
3651,116,Arrival,-15.0
3652,116,Arrival,-2.0
3653,116,Arrival,-3.0
3654,116,Arrival,3.0
3655,116,Arrival,10.0
3656,116,Arrival,0.0
3657,116,Arrival,8.0
3658,116,Arrival,-14.0
3659,116,Arrival,58.0
3660,116,Arrival,-16.0
3661,116,Arrival,-15.0
3662,116,Arrival,18.0
3663,116,Arrival,-25.0
3664,116,Arrival,6.0
3665,116,Arrival,-7.0
3666,116,Arrival,7.0
3667,116,Arrival,5.0
3668,116,Arrival,272.0
3669,116,Arrival,-11.0
3670,116,Arrival,-7.0
3671,117,Arrival,6.0
3672,117,Arrival,-22.0
3673,117,Arrival,-10.0
3674,117,Arrival,-5.0
3675,117,Arrival,14.0
3676,117,Arrival,10.0
3677,117,Arrival,5.0
3678,117,Arrival,-18.0
3679,117,Arrival,115.0
3680,117,Arrival,54.0
3681,117,Arrival,25.0
3682,117,Arrival,-7.0
3683,117,Arrival,-20.0
3684,117,Arrival,152.0
3685,117,Arrival,-20.0
3686,117,Arrival,-7.0
3687,117,Arrival,-19.0
3688,118,Arrival,-14.0
3689,118,Arrival,-14.0
3690,118,Arrival,-18.0
3691,118,Arrival,1410.0
3692,118,Arrival,-8.0
3693,118,Arrival,11.0
3694,118,Arrival,1.0
3695,118,Arrival,-6.0
3696,118,Arrival,60.0
3697,118,Arrival,-22.0
3698,118,Arrival,-34.0
3699,118,Arrival,-7.0
3700,118,Arrival,-18.0
3701,118,Arrival,5.0
3702,118,Arrival,6.0
3703,118,Arrival,-2.0
3704,118,Arrival,-19.0
3705,118,Arrival,-15.0
3706,118,Arrival,-9.0
3707,118,Arrival,-8.0
3708,118,Arrival,44.0
3709,118,Arrival,47.0
3710,119,Arrival,-6.0
3711,119,Arrival,6.0
3712,119,Arrival,-5.0
3713,119,Arrival,-5.0
3714,119,Arrival,37.0
3715,119,Arrival,5.0
3716,119,Arrival,10.0
3717,119,Arrival,9.0
3718,119,Arrival,11.0
3719,119,Arrival,-11.0
3720,119,Arrival,43.0
3721,119,Arrival,-2.0
3722,119,Arrival,5.0
3723,119,Arrival,16.0
3724,119,Arrival,-7.0
3725,119,Arrival,30.0
3726,119,Arrival,31.0
3727,119,Arrival,-10.0
3728,119,Arrival,12.0
3729,119,Arrival,-1.0
3730,119,Arrival,-6.0
3731,119,Arrival,86.0
3732,119,Arrival,-5.0
3733,119,Arrival,17.0
3734,119,Arrival,0.0
3735,119,Arrival,-13.0
3736,119,Arrival,-7.0
3737,119,Arrival,25.0
3738,119,Arrival,-2.0
3739,119,Arrival,-6.0
3740,121,Departure,11.0
3741,126,Departure,-13.0
3742,126,Departure,17.0
3743,126,Departure,-2.0
3744,126,Departure,-3.0
3745,126,Departure,-10.0
3746,126,Departure,-4.0
3747,126,Departure,0.0
3748,126,Departure,2.0
3749,126,Departure,-3.0
3750,126,Departure,0.0
3751,126,Departure,0.0
3752,126,Departure,0.0
3753,126,Departure,0.0
3754,126,Departure,0.0
3755,126,Departure,0.0
3756,126,Departure,73.0
3757,126,Departure,14.0
3758,126,Departure,-1.0
3759,126,Departure,8.0
3760,126,Departure,0.0
3761,126,Departure,0.0
3762,126,Departure,-3.0
3763,126,Departure,0.0
3764,126,Departure,2.0
3765,126,Departure,-1.0
3766,126,Departure,-4.0
3767,126,Departure,0.0
3768,126,Departure,8.0
3769,127,Departure,-6.0
3770,127,Departure,-3.0
3771,127,Departure,2.0
3772,127,Departure,0.0
3773,127,Departure,14.0
3774,127,Departure,33.0
3775,127,Departure,35.0
3776,127,Departure,-1.0
3777,127,Departure,-1.0
3778,127,Departure,-2.0
3779,127,Departure,-1.0
3780,127,Departure,-1.0
3781,127,Departure,-1.0
3782,127,Departure,-9.0
3783,127,Departure,0.0
3784,127,Departure,-1.0
3785,127,Departure,-13.0
3786,127,Departure,-3.0
3787,127,Departure,0.0
3788,127,Departure,0.0
3789,127,Departure,22.0
3790,127,Departure,4.0
3791,127,Departure,1.0
3792,127,Departure,0.0
3793,127,Departure,4.0
3794,127,Departure,6.0
3795,127,Departure,0.0
3796,127,Departure,-2.0
3797,127,Departure,37.0
3798,127,Departure,1.0
3799,128,Departure,8.0
3800,128,Departure,0.0
3801,128,Departure,-1.0
3802,128,Departure,-6.0
3803,128,Departure,93.0
3804,128,Departure,-11.0
3805,128,Departure,-3.0
3806,128,Departure,-4.0
3807,128,Departure,-11.0
3808,128,Departure,-3.0
3809,128,Departure,-2.0
3810,129,Departure,-12.0
3811,129,Departure,-5.0
3812,129,Departure,-2.0
3813,129,Departure,-10.0
3814,129,Departure,0.0
3815,129,Departure,8.0
3816,129,Departure,1.0
3817,129,Departure,-9.0
3818,129,Departure,36.0
3819,129,Departure,0.0
3820,129,Departure,-1.0
3821,129,Departure,7.0
3822,129,Departure,-8.0
3823,129,Departure,2.0
3824,129,Departure,-5.0
3825,129,Departure,-4.0
3826,129,Departure,6.0
3827,129,Departure,-2.0
3828,129,Departure,2.0
3829,129,Departure,-3.0
3830,130,Departure,38.0
3831,130,Departure,7.0
3832,130,Departure,151.0
3833,130,Departure,0.0
3834,130,Departure,37.0
3835,130,Departure,-10.0
3836,130,Departure,-5.0
3837,130,Departure,14.0
3838,130,Departure,39.0
3839,130,Departure,9.0
3840,130,Departure,-6.0
3841,130,Departure,4.0
3842,130,Departure,0.0
3843,130,Departure,-9.0
3844,130,Departure,35.0
3845,130,Departure,-8.0
3846,130,Departure,-2.0
3847,130,Departure,-8.0
3848,130,Departure,-1.0
3849,130,Departure,2.0
3850,130,Departure,-3.0
3851,130,Departure,-1.0
3852,130,Departure,-2.0
3853,130,Departure,-5.0
3854,130,Departure,-11.0
3855,130,Departure,18.0
3856,130,Departure,-5.0
3857,130,Departure,3.0
3858,130,Departure,-2.0
3859,131,Departure,4.0
3860,131,Departure,-14.0
3861,131,Departure,-7.0
3862,131,Departure,-5.0
3863,131,Departure,20.0
3864,131,Departure,0.0
3865,131,Departure,-5.0
3866,131,Departure,2.0
3867,131,Departure,-11.0
3868,131,Departure,-8.0
3869,131,Departure,-4.0
3870,131,Departure,6.0
3871,131,Departure,0.0
3872,131,Departure,0.0
3873,131,Departure,-4.0
3874,131,Departure,1.0
3875,131,Departure,8.0
3876,131,Departure,-3.0
3877,131,Departure,46.0
3878,131,Departure,5.0
3879,131,Departure,-13.0
3880,131,Departure,-3.0
3881,131,Departure,32.0
3882,131,Departure,279.0
3883,131,Departure,12.0
3884,131,Departure,1.0
3885,131,Departure,6.0
3886,132,Departure,53.0
3887,132,Departure,8.0
3888,132,Departure,0.0
3889,132,Departure,-8.0
3890,132,Departure,0.0
3891,132,Departure,10.0
3892,132,Departure,3.0
3893,132,Departure,-3.0
3894,132,Departure,-5.0
3895,132,Departure,70.0
3896,132,Departure,-7.0
3897,132,Departure,-11.0
3898,132,Departure,-2.0
3899,132,Departure,14.0
3900,132,Departure,5.0
3901,132,Departure,36.0
3902,132,Departure,15.0
3903,132,Departure,0.0
3904,132,Departure,18.0
3905,132,Departure,33.0
3906,132,Departure,10.0
3907,132,Departure,19.0
3908,132,Departure,8.0
3909,133,Departure,3.0
3910,133,Departure,23.0
3911,133,Departure,27.0
3912,133,Departure,-8.0
3913,133,Departure,0.0
3914,133,Departure,76.0
3915,133,Departure,70.0
3916,133,Departure,0.0
3917,133,Departure,-2.0
3918,133,Departure,12.0
3919,133,Departure,21.0
3920,133,Departure,32.0
3921,133,Departure,-2.0
3922,133,Departure,63.0
3923,133,Departure,-5.0
3924,133,Departure,1.0
3925,133,Departure,-2.0
3926,133,Departure,0.0
3927,133,Departure,5.0
3928,133,Departure,3.0
3929,133,Departure,42.0
3930,134,Departure,31.0
3931,134,Departure,9.0
3932,134,Departure,5.0
3933,134,Departure,14.0
3934,134,Departure,31.0
3935,134,Departure,-1.0
3936,134,Departure,-7.0
3937,134,Departure,-8.0
3938,134,Departure,1.0
3939,134,Departure,2.0
3940,134,Departure,36.0
3941,134,Departure,24.0
3942,134,Departure,0.0
3943,134,Departure,8.0
3944,135,Departure,-5.0
3945,135,Departure,-3.0
3946,135,Departure,9.0
3947,135,Departure,2.0
3948,135,Departure,-3.0
3949,135,Departure,-2.0
3950,135,Departure,-6.0
3951,135,Departure,34.0
3952,135,Departure,3.0
3953,135,Departure,8.0
3954,135,Departure,0.0
3955,135,Departure,-10.0
3956,135,Departure,0.0
3957,135,Departure,1.0
3958,135,Departure,-4.0
3959,135,Departure,7.0
3960,135,Departure,-2.0
3961,135,Departure,-3.0
3962,136,Departure,-5.0
3963,136,Departure,-5.0
3964,136,Departure,3.0
3965,136,Departure,5.0
3966,136,Departure,-7.0
3967,136,Departure,2.0
3968,136,Departure,22.0
3969,136,Departure,3.0
3970,136,Departure,-2.0
3971,136,Departure,-2.0
3972,136,Departure,10.0
3973,136,Departure,9.0
3974,136,Departure,7.0
3975,136,Departure,-4.0
3976,136,Departure,0.0
3977,136,Departure,0.0
3978,136,Departure,-4.0
3979,136,Departure,27.0
3980,136,Departure,0.0
3981,136,Departure,-4.0
3982,137,Departure,7.0
3983,137,Departure,-8.0
3984,137,Departure,-19.0
3985,137,Departure,5.0
3986,137,Departure,6.0
3987,137,Departure,8.0
3988,137,Departure,-5.0
3989,137,Departure,-12.0
3990,137,Departure,-7.0
3991,137,Departure,0.0
3992,137,Departure,4.0
3993,137,Departure,2.0
3994,137,Departure,7.0
3995,137,Departure,0.0
3996,137,Departure,5.0
3997,137,Departure,134.0
3998,137,Departure,0.0
3999,137,Departure,13.0
4000,138,Departure,-11.0
4001,138,Departure,16.0
4002,138,Departure,20.0
4003,138,Departure,-4.0
4004,138,Departure,-10.0
4005,138,Departure,-2.0
4006,138,Departure,26.0
4007,138,Departure,7.0
4008,138,Departure,-3.0
4009,138,Departure,12.0
4010,138,Departure,-6.0
4011,138,Departure,-2.0
4012,138,Departure,-4.0
4013,138,Departure,-10.0
4014,138,Departure,-4.0
4015,138,Departure,58.0
4016,139,Departure,22.0
4017,139,Departure,-10.0
4018,139,Departure,1.0
4019,139,Departure,0.0
4020,139,Departure,-8.0
4021,139,Departure,-2.0
4022,139,Departure,4.0
4023,139,Departure,11.0
4024,139,Departure,-9.0
4025,139,Departure,25.0
4026,139,Departure,35.0
4027,139,Departure,10.0
4028,139,Departure,-9.0
4029,139,Departure,24.0
4030,139,Departure,8.0
4031,139,Departure,-4.0
4032,139,Departure,67.0
4033,139,Departure,-14.0
4034,139,Departure,-3.0
4035,140,Departure,-2.0
4036,140,Departure,6.0
4037,140,Departure,-3.0
4038,140,Departure,-1.0
4039,140,Departure,-1.0
4040,140,Departure,-6.0
4041,140,Departure,2.0
4042,140,Departure,-2.0
4043,140,Departure,-6.0
4044,140,Departure,60.0
4045,140,Departure,-1.0
4046,140,Departure,6.0
4047,141,Departure,6.0
4048,141,Departure,-13.0
4049,141,Departure,6.0
4050,141,Departure,-9.0
4051,141,Departure,1.0
4052,141,Departure,23.0
4053,141,Departure,-4.0
4054,141,Departure,23.0
4055,141,Departure,18.0
4056,142,Departure,21.0
4057,142,Departure,-14.0
4058,142,Departure,23.0
4059,142,Departure,50.0
4060,142,Departure,-2.0
4061,143,Departure,2.0
4062,143,Departure,-12.0
4063,120,Arrival,1123.0
4064,120,Arrival,7.0
4065,120,Arrival,-1.0
4066,120,Arrival,0.0
4067,120,Arrival,58.0
4068,120,Arrival,16.0
4069,120,Arrival,-5.0
4070,120,Arrival,-6.0
4071,120,Arrival,-11.0
4072,120,Arrival,51.0
4073,120,Arrival,32.0
4074,120,Arrival,-24.0
4075,120,Arrival,46.0
4076,121,Arrival,-19.0
4077,121,Arrival,-15.0
4078,122,Arrival,-31.0
4079,125,Arrival,16.0
4080,126,Arrival,13.0
4081,126,Arrival,8.0
4082,127,Arrival,-30.0
4083,127,Arrival,3.0
4084,127,Arrival,-20.0
4085,127,Arrival,-14.0
4086,127,Arrival,-1.0
4087,127,Arrival,-20.0
4088,128,Arrival,1.0
